,leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak
184,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,P5JE-EL_0gc-qPH6YXjKoX7BZNT1_zEPo0-zWulpj7-d3qk,After Jou1ney,14,693,632,False,False,True,False
185,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,oUA9H3sq_J_2VmcHAjcJ7_K9KFAQGSO3jXHARUYgUYyo,Density,14,273,260,False,False,True,False
186,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,w5A2s6CFlb17ytqnZrHO-S_Y_ljtympfLhXJ-W0YMXraa5Y,charoenpanon,14,208,139,False,False,False,False
187,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,XX-ZoN6f-zABOxHDER4RpMbE0R0bzoQ_X71FAK3zWaiMzlg,CHSLD,14,191,130,False,False,True,False
188,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,L9JJeKRLzud8yjG1jXusz2tpSSOnEsxpMxiaLhhr1-mvhDM,me is who,14,85,59,False,False,False,False
189,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,RXFLXqn9LdxcUdPCYEnWayes-u9ZYXiI0lBEgwWW7DQXKB8,TwTvLolplayerbad,14,52,40,False,False,True,False
190,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,yXjHFyW-l6iNmIBFoGWnC09C3hd4xGZ0SjQW1pEdu6mVCzc,Where is My Xaya,13,681,651,False,False,True,False
191,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,46gum05TfwnJSXt2EZ7yBzFg3tzWEzu1xFvTGX5WKZhmwKk,NA BRAIN POWER,13,252,243,False,False,True,False
192,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,6KDUTNUlIYW3snh2ovepWHm0gFQAj9JiQN24SwJycG6mbFPz,Kanbi Nguyen,13,113,79,False,False,True,False
193,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,nESD-pwWplTdz-2yM6tvF90EbdFehmPpeBi2lnMU_u0G6dA,TheRealAce,11,902,861,False,False,True,False
194,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,lMXDaD_4mtx-iokGW7kAeI4Z-q0-jcpuio-Trm2RxoNxgles,Twitch,11,518,445,False,False,True,False
195,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,ImJ2qI87luR5h__GYLzAfI2Rr3ecbD2SwfJZWuIBIp-O0Ow,Ascendant,11,89,82,False,False,False,False
196,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,xWnD40Pa6F0acT0X21PPi44ycTxg7ggqOU7W3h9TQr6J-zo,Luıgi,10,191,182,False,False,False,False
197,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,9aZbxyJQcIj5cwovpY7Cb3Ro0XBGwSa4dhuxIaWUCQ28RP8,Arsenals,9,281,227,False,False,True,False
198,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,V25iqPMxUsCshYHevQhnYezqAGIHRN4pROTqSqcxGkuvNak,CrazyApe43,8,254,214,False,False,False,False
199,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,_Vkgdwy0VTcHo9xhG_1NnW-3kkzmIJ1_GeDVOVPqFIgtJVe5,Teemo Piggo,8,180,172,False,False,True,False
200,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,qjO-YMXUZuwLPWQoh_JLlv57fjVryqOFYJwkPyTPw6hsTLo,Split,6,991,986,False,False,False,False
201,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,ZS3-iE5wpgqL9aaCTtHhLILmlrms7YOwmXONJ7QSa0lYtQY,MEMEGIRL18,5,218,201,False,False,False,False
202,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,tlPJEGlj2rIDi7CW7oQ1sup0zWTp5JvQlyqHsc1TYQpc5AU,Kizeme,5,111,100,False,False,True,False
203,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,mtAWi3SFS-X6RXJ3LAdnKPQNFnSD82L9g1aIFZgf9KAjjd0,Yukimidi,4,462,393,False,False,False,False
204,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,0tO9qzHHY5NlTBEPrWqB5snt5APNPp_HPCQn4a2VVklx7yW_,IIIIIllllIIIIll,4,246,235,False,False,True,False
205,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,6e3K_gnriW6mhX5zF_E87j8OHNfGrdvfBpqqaqZV6EbO2f0,ColtPlaysLeague,3,442,410,False,False,False,False
206,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,P9HCIpJ3Sqe34zrzDPP20_a-7gt_nGxhqqMwx8RlKjjhZu8,Mataz,3,405,389,False,False,False,False
207,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,8iquUxc0bhAuDRKwdmxgvjKi5fQTABvqMLe76swpOyas1Yc,Þıchu,3,107,87,False,False,False,False
208,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,LmL90oJXS_qcaZqaiyIWefPbJMEHC6-NOwyuGk0xGyq0j6s,DolphinTorpedo,2,431,378,False,False,True,False
209,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,JC5t4SRR836u6RveI6y1wJyymDESnN_3oBnriFgIDkAWLMI,MrJuneJune,1,464,443,False,False,False,False
210,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,Wgg-Y9wEYOmcEoEf_XxYoQzIZYdQLxJGGFbdQ0xk8IE6qz4,Wet Weasel,1,308,263,False,False,False,False
211,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,XMAgRMeEjjx4Wj0ReeXdrvcSD6qPj1-PLibWrm29PNWUE4c,C405,1,285,263,False,False,True,False
212,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,wzjwfJx4pUN1LEGvdLu66mJ_-Hu9UkQ-0pZqX2Wy-m9ayOBz,12 yr old girl,1,122,86,False,False,True,False
213,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,Si0fFzddGV-V3DCHIAvLJJnHoF11FuferVt_klwmnpWLdIE,TyChee,0,1023,1031,False,False,True,False
214,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,zQrXkf_jF5q-cWF_IiVF-tY-iC9TLqn0dIP7KBo6QA9Ji0c,Academy Vladimir,0,942,931,False,False,True,False
215,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,3du1GVG0chCchiO0mj1oHhWlDaN7t8v6ngVpuTjhDfe_uIE,TrevorKTran,0,884,879,False,False,True,False
216,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,a0arcMOm4TNg0cNe7kdZrxmTu9ISwdACt6rmmMt0_NteUT8,tidepod flow,0,768,757,False,False,True,True
217,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,mygHXg-wQgkztIV-QpyGAa3JD-N6ggoCbSceCpIh_Jxr8H0,SNP XD ,0,731,700,False,False,True,False
218,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,3i7mZMFNlwDQH-4INJmZ8oCV0KMT8tH5u6c9mwumFaxgyXw,Dragoxx,0,721,720,False,False,False,False
219,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,sQGm3ns-jsrtNEobNK1Rt-nn1YJaRYV8b3nw26g16uLp3fQ,ChairmanNetero,0,696,680,False,False,False,False
220,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,894ZlJ65iAAPHY92Jd2dRsOJSbXthGI-ZUuMJlELo1kMTiY,Gmandlife,0,678,686,False,False,True,False
221,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,ExXwQGoKAdjNQ93-WoqeyjHooh_WGF66Vo37RQeRl7SpjSM,Doctor Yas,0,666,643,False,False,True,True
222,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,1V58eBJKe4AEAm8jG3F7L5GKEtYqwBKXsZlvd3DuXTJ9ARw,MrJimmyOG supp,0,633,621,False,False,True,False
223,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,2T1OEgNTWZRKBCLuz2UVSN9sCxRrPbXq2nw2OwMcs1zHz4s,Joggerss,0,630,624,False,False,True,False
224,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,RnpdxZW9HYl5Troyl0DzE2iX1f0TJEIEbJGe-HH7HUzDT_s,f123fda1er32,0,625,622,False,False,False,False
225,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,lQbDNddaR4LwN3hld7ZBpZ2HE9HZzo7ywZwsuzU96lGOMUoA,Absen,0,624,622,False,False,True,True
226,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,C3WjtY-ghf3WC0YFCmrJePgowJuusg5FWBkMvrCdqYkjNpE,Ðaniels,0,619,572,False,False,True,True
227,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,_lkN5gH2tXENLOtzlzESTVfQ5C5wJXdxPKf25zPZ4OtVr79v,LegalBlink,0,612,518,False,False,True,False
228,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,aA7GBkSk5rdJz1VDwp6eg8XdmwN0K1qZpklYRD60TQVC6Yk,Koskinen,0,587,591,False,False,True,False
229,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,LBHu3YCuMKsAoJbffGFOy41tWpQwlJhgjhDz6YP7aWZjKHY,404NótFound,0,574,556,False,False,True,True
230,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,owwrTz7SfdkeyJx4tQr5BtY-h6GQJE6PlJoqmNsn1r6UD_A,BoomBibi,0,558,520,False,False,True,True
231,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,_5ia1HA9ZuTg6AeaiSF6Kdksw-wVSP-2wVe1E6oVJyDsPcU,GaNsiL,0,534,468,False,False,True,False
232,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,gE-saMlriIRMfA4i6ndFo5lXBTkTykXK9NRfNSBzB3cEXSw,Stamps,0,521,484,False,False,True,False
233,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,9wYE5BwXlcPOsrw-13uRY8fpV0qz6_hVA-FzZva7W3HG8zI,El Gran Andresu7,0,511,501,False,False,True,True
234,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,xET5MOGCZe7gaoyiYOhhb3KnkR9m78No8rXuUV8STnOXOBQ,Ixaocan Qiyana,0,503,445,False,False,True,False
235,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,L9JUR1kA25bZrAjxcoKC_JXSKs19b50MZV5ZrwhZbGHw170,Pr0Dark,0,501,464,False,False,False,False
236,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,2BkBNIkdsRAVING-eCWdBJzISX_QtD-DbdPFNgzY2n174zxR,ADCADC123,0,499,426,False,False,True,False
237,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,wNYFrFnhvGEFd6jD3ZC0F5Ir0GGJiy0MxE1m8QPdo9qwrOA,lllIIIlIlIllIIl,0,495,493,False,False,False,False
238,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,o27DZOVBBEM88gXp8ZpvkPz_98Glqu6KjWMh4Cze28Np8do,Strong ass girl,0,491,487,False,False,True,False
239,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,MDWuFmJn6S8PLfy-oS9FoK6bA7_ZVCVeApncEfpd9RhnNlnx,LL Trigger,0,484,478,False,False,True,False
240,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,Qx9mtQB5VnPIH28PEGs1LpmafJmlpH3o76VmP4DEA2z0Aj8,0122ˉ,0,441,360,False,False,True,True
241,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,Yk5TaOQR8mE7qBGfUmQjy68d60gT-rbl7_bwlbV_Kkyd2Iw,The Nine Tail,0,439,423,False,False,True,True
242,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,1Bw8gLEfA90sbb0Rd91OlLz-Tt0PkACKqweV-Y3exNC5OWA,Fated Enigma,0,429,427,False,False,True,True
243,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,smt2BPrWpzaBYZiUUojogyScZNSUeJQxaDj2yMbZgs6L_0Q,ZileanWaysToDie,0,428,414,False,False,True,True
244,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,y4xNQ3kmJeWSZpbkDri69jeBqk678Fa8y-zghVaXOIdmdLE,Sonny2o9,0,425,425,False,False,True,False
245,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,WeBwtXoR9V3ZT7X00ePUAuC0K66rRD2-usvST8AoRdSsTFM,Rat,0,424,367,False,False,True,False
246,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,D19gZByBHRj2IMPh76lsYfl7Q969cZP9nkMauzyCIeIkEWg,i am nice guy ,0,411,377,False,False,True,True
247,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,qlO7Rjc1i8JLjM_9yHa21vhvOEUG-4GcBd1IfKRbdcXYwpEf,SuppIncarnation,0,407,371,False,False,True,False
248,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,pn742YL9sXLnzV9YKVD8sVpvSmEJ2Ypq-w_s0B69gHM0Y8g,Daikong,0,395,386,False,False,False,False
249,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,NU_49K9TtF1RzMbonBpsUX7QB9707sZSnVIYaEbC92jKEVA,Aidan 2,0,370,360,False,False,True,False
250,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,NsJgMIGgAYDP-htNambw3SZrOLV5864VwwHcxsd4XsKFIj0,Koggle,0,370,364,False,False,False,False
251,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,BEtZTKEei9WShNqeEWVGxy7NqU2BWsMeQNSLubUTus8fmK0,Chovy Dopa Faker,0,368,342,False,False,False,False
252,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,gNqzAd09uuyR1RmCzALGaZUJBHATtzmlMKNIKn52tbD9i_0,HwangY bf,0,367,322,False,False,True,False
253,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,UyxOd9N3YK482zpC2En-llVbqx0apERO_2xzPF--5An06Jg,Daltwon,0,361,357,False,False,True,False
254,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,wsubaOhU7_rSYluAdwa3Sy59-fCcUBeV_ZdtdkzXE0NKaeQ,AiHe BingKeLe,0,359,346,False,False,False,False
255,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,41q3nZb34t-Q8XZfTMiZwXwHrvcyM-Refq_QQl3qS-DIORQ,AGR Infextionz,0,354,294,False,False,True,False
256,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,SC6hv4lAi1ppF2jn_ulMnMOfclXxq09JMgROjKdT42qGLK4,Occasional God,0,353,336,False,False,True,False
257,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,1GsztImzqK8yEuVdN1EKAcGVgAN5UTKP8mRVu5YP8CM0Kgw,Dog Sup Maniac,0,353,353,False,False,False,False
258,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,23t_9k-nJ0gxSvogfxpYb_NmZGaowtrG7r7c8K0SfwoHfH0,Might of Meek,0,350,309,False,False,True,True
259,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,SsrfxPwf8HFEtbRZ3-Ke6ARiEYBtC5IUCUOVzLz09U0bm3U,Without A Brain,0,350,339,False,False,True,False
260,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,rDx9U1jBOm6WmwNVaNEAMqnjTSsyJeqMuJjtunVpjQNe54hc,tdo1,0,328,241,False,False,True,False
261,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,J4nOoxwwJWq-X58GARJwhVtVExfLLkCGzUNykz4DmPcLhm8,MrBrobo,0,324,304,False,False,True,False
262,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,dwlftQzvciSKIs9A0YJhL_pS0mkjI6V0wlDI23DsXkULwBs,TheShyWukong,0,323,311,False,False,True,False
263,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,xZALLIfpf6vUEM8Vt7DT86A38nbBFKAynp3AIHnOOLMVofo,iPav,0,320,307,False,False,True,False
264,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,oe2Rlk8PUODeGeS_XdJXKNt-zF2Tv-FcOTS_bA812iONQATX,cêsuno,0,316,233,False,False,True,True
265,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,kJ2v3jiNfjhnvCektGna6eE8YEYPqljA_aSclfNBLEJP7bo,kadó,0,312,271,False,False,True,True
266,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,4ewzC4GDL7OrUCxxHDiPUgnszsH_4q_Uv7w9zwG1uDlG6-E,NinetaIes,0,303,236,False,False,True,False
267,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,Y-M2VflWWbsrJ-Lt2wtirxTfOA8hUu5uffyvxTt2w_rofH0c,BecomeWhat v2,0,301,234,False,False,False,False
268,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,907ET1bIiqp3davhN8AYlqydSy7FF84ivrwNTiSLMJpPzPA,zzlzz,0,297,258,False,False,True,True
269,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,iJ3-jfBZN1kJj9HcdDUBr3FwmhBw5t576Ju3vbpkM2RvCzI,Solarcellz,0,297,287,False,False,True,False
270,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,_s8LQp73jxJyszZUEWZE0qfW_YFnCtc35nZKCxz1N9R0I8s,Zy Power,0,292,165,False,False,True,False
271,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,shib_SAba6yKW-1loqnXLF8gXblMWm7sHqna3J6Ei6Pvf3K5,FF250KG,0,292,174,False,False,True,False
272,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,YM8Cls7mqVXe1vP7mGirjASovp8vwYcuiw21FxhHndN9klc,0O1,0,291,266,False,False,True,False
273,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,K7Dh14j5F_VdkvALk3WkPtkHHuzCOHe-VgaeDrYCBmbW,lubenweiniub1QAQ,0,288,260,False,False,True,False
274,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,YmT4_1J-DwEezBdP8Fvv1ETp1bS37CT4vaKllWzdLvjs5ps,Penguin Thrower,0,283,272,False,False,True,False
275,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,w479MOjl8IfynmlLcXvyKmX-ie6skpizx6YekSPm5f0LWrc,Alternate Time,0,278,228,False,False,True,True
276,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,lhn5peW4-6p4OYnB9WB7NmAnigF-W5zuv8aDz16gfyxnrzs,AZ Cat,0,276,243,False,False,True,False
